,旅遊公司名稱,標題:,網址,出發日期,#行程編號:行程1,成團狀況(團位),成團狀況(可售),成團狀況(補位),成團狀況(如成形show否則為空),交通資訊 ,旅遊行程,總天數,價格,住宿點
4063,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/28 (二),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 9,500起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4064,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/29 (三),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 9,500起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4065,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/30 (四),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 9,500起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4066,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/31 (五),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,300起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4067,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/22 (三),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4068,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/23 (四),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4069,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/24 (五),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 11,000起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4070,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/25 (六),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 11,000起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4071,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/26 (日),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4072,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/27 (一),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4073,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/28 (二),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4074,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/29 (三),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4075,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/30 (四),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4076,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．藍洞秘境．夜遊潮間帶生態探險．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=457a1270-a1a9-4f6c-ad0a-ae165cb97c23&GroupID=24TE522GFB1-T&Platform=app,2024/05/31 (五),1,40,40,報名,,無交通資訊,"['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島藍洞秘境探險→綠島自由行→綠島夜間潮間帶生態導覽→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 11,000起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4077,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/23 (四),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4078,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/24 (五),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,800起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4079,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/25 (六),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,800起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4080,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/26 (日),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4081,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/27 (一),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4082,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/28 (二),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4083,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/29 (三),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4084,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/30 (四),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,100起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4085,雄獅旅遊,綠島旅遊∣火車去．飛機回∣2人成行．渡假勝地．玩水天堂．綠島含餐自由豐富3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=d4af6269-4b34-4040-b81b-4749e7def047&GroupID=24TE523GTF2-T&Platform=app,2024/05/31 (五),1,40,40,報名,,無交通資訊,"['台北車站台東車站→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場 松山機場']",共3天,"TWD 10,800起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4086,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/22 (三),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 9,500起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4087,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/23 (四),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 9,500起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4088,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/24 (五),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,300起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4089,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/25 (六),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 10,300起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
4090,雄獅旅遊,綠島旅遊∣飛機來回∣2人成行．渡假勝地．玩水天堂．綠島自由行3日∣台北出發,https://travel.liontravel.com//detail?NormGroupID=0d5a8ff5-0e2d-40fe-aec9-d3386b8c918b&GroupID=24TE522GF1-T&Platform=app,2024/05/26 (日),1,40,40,報名,,"去程
07:45 TSA 台北松山機場
08:50 TTT 台東機場
華信航空
回程
19:25 TTT 台東機場
20:25 TSA 台北松山機場
華信航空
航班時間僅為參考，最終確定之使用航班，以說明會資料為準！","['松山機場台東機場→搭乘接駁專車至台東富岡碼頭→至指定櫃台報到領取船票→搭船前往東海珍珠~綠島→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→入住綠島飯店', '飯店早餐→綠島自由行→搭船返回台東富岡碼頭→搭乘接駁專車至台東機場→台東機場松山機場']",共3天,"TWD 9,500起","['Day:1綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:2綠島凱薪飯店、海洋之家飯店、綠堤濱海旅店、綠島之星、統祥 或同級', 'Day:3溫暖的家']"
